block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
263,26.300,-152.0,36.0,-152.7,35.0,-178.0,35.0,-177.3,35.0,174.0,35.0,172.7,34.3,-166.0,30.0,-166.0,30.0,322961.889,6256687.595,-48.198,21.016,nan,nan,nan,nan
264,26.400,-150.0,36.0,-152.0,35.3,-178.0,35.0,-177.3,35.0,174.0,35.0,173.3,34.7,-164.0,29.0,-165.3,29.7,322962.496,6256687.645,-48.357,20.799,nan,nan,nan,nan
265,26.500,-150.0,36.0,-150.7,36.0,-176.0,35.0,-177.3,35.0,174.0,34.0,174.0,34.7,-166.0,30.0,-165.3,29.7,322962.523,6256685.388,-47.081,20.974,nan,nan,nan,nan
266,26.600,-150.0,36.0,-150.0,36.0,-176.0,35.0,-176.7,35.0,174.0,35.0,174.0,34.7,-166.0,30.0,-165.3,29.7,322962.806,6256684.676,-46.641,20.997,nan,nan,nan,nan
267,26.700,-150.0,36.0,-150.0,36.0,-176.0,35.0,-176.0,35.0,174.0,35.0,174.0,34.7,-164.0,29.0,-165.3,29.7,322963.228,6256685.438,-47.188,20.937,nan,nan,nan,nan
268,26.800,-150.0,36.0,-150.0,36.0,-176.0,35.0,-176.0,35.0,174.0,34.0,174.0,34.7,-164.0,29.0,-164.7,29.3,322963.646,6256686.176,-47.568,20.633,nan,nan,nan,nan
269,26.900,-150.0,36.0,-150.0,36.0,-176.0,35.0,-176.0,35.0,174.0,34.0,174.0,34.3,-162.0,30.0,-163.3,29.3,322964.399,6256687.258,-48.294,20.130,nan,nan,nan,nan
270,27.000,-150.0,36.0,-150.0,36.0,-174.0,36.0,-175.3,35.3,174.0,35.0,174.0,34.3,-162.0,30.0,-162.7,29.7,322965.109,6256687.907,-49.205,20.002,nan,nan,nan,nan
271,27.100,-148.0,36.0,-149.3,36.0,-176.0,35.0,-175.3,35.3,174.0,36.0,174.0,35.0,-162.0,30.0,-162.0,30.0,322965.503,6256687.652,-49.564,19.744,nan,nan,nan,nan
272,27.200,-148.0,37.0,-148.7,36.3,-176.0,35.0,-175.3,35.3,174.0,35.0,174.0,35.3,-162.0,30.0,-162.0,30.0,322965.477,6256686.853,-49.281,19.722,nan,nan,nan,nan
273,27.300,-148.0,37.0,-148.0,36.7,-174.0,36.0,-175.3,35.3,174.0,35.0,174.0,35.3,-162.0,31.0,-162.0,30.3,322965.379,6256685.849,-48.905,19.786,nan,nan,nan,nan
274,27.400,-146.0,36.0,-147.3,36.7,-176.0,35.0,-175.3,35.3,176.0,36.0,174.7,35.3,-162.0,31.0,-162.0,30.7,322965.441,6256684.771,-48.351,20.003,nan,nan,nan,nan
275,27.500,-144.0,36.0,-146.0,36.3,-174.0,35.0,-174.7,35.3,176.0,36.0,175.3,35.7,-162.0,31.0,-162.0,31.0,322965.749,6256682.908,-47.307,20.257,nan,nan,nan,nan
276,27.600,-144.0,36.0,-144.7,36.0,-174.0,35.0,-174.7,35.0,178.0,35.0,176.7,35.7,-160.0,30.0,-161.3,30.7,322966.244,6256681.435,-45.908,20.204,nan,nan,nan,nan
277,27.700,-144.0,36.0,-144.0,36.0,-174.0,36.0,-174.0,35.3,178.0,35.0,177.3,35.3,-162.0,31.0,-161.3,30.7,322966.455,6256680.035,-45.049,20.534,nan,nan,nan,nan
278,27.800,-144.0,36.0,-144.0,36.0,-172.0,36.0,-173.3,35.7,178.0,36.0,178.0,35.3,-160.0,31.0,-160.7,30.7,322967.368,6256680.792,-45.873,20.477,nan,nan,nan,nan
279,27.900,-144.0,36.0,-144.0,36.0,-172.0,36.0,-172.7,36.0,-180.0,36.0,58.7,35.7,-158.0,31.0,-160.0,31.0,322949.432,6256631.114,-17.620,18.392,nan,nan,nan,nan
280,28.000,-144.0,36.0,-144.0,36.0,-172.0,36.0,-172.0,36.0,-180.0,36.0,-60.7,36.0,-158.0,31.0,-158.7,31.0,322955.017,6256638.319,-12.823,23.031,nan,nan,nan,nan
281,28.100,-142.0,36.0,-143.3,36.0,-172.0,36.0,-172.0,36.0,-180.0,36.0,-180.0,36.0,-158.0,31.0,-158.0,31.0,322970.463,6256683.534,-48.873,19.771,nan,nan,nan,nan
282,28.200,-142.0,35.0,-142.7,35.7,-172.0,36.0,-172.0,36.0,-178.0,37.0,-179.3,36.3,-158.0,30.0,-158.0,30.7,322970.412,6256682.250,-47.809,19.904,nan,nan,nan,nan
283,28.300,-142.0,37.0,-142.0,36.0,-172.0,36.0,-172.0,36.0,-178.0,36.0,-178.7,36.3,-158.0,31.0,-158.0,30.7,322970.448,6256681.444,-47.378,20.001,nan,nan,nan,nan
284,28.400,-140.0,36.0,-141.3,36.0,-172.0,36.0,-172.0,36.0,-178.0,37.0,-178.0,36.7,-158.0,31.0,-158.0,30.7,322970.456,6256680.501,-46.851,20.107,nan,nan,nan,nan
285,28.500,-142.0,35.0,-141.3,36.0,-170.0,37.0,-171.3,36.3,-178.0,37.0,-178.0,36.7,-156.0,32.0,-157.3,31.3,322971.226,6256681.142,-48.000,20.056,nan,nan,nan,nan
286,28.600,-142.0,37.0,-141.3,36.0,-170.0,37.0,-170.7,36.7,-178.0,37.0,-178.0,37.0,-156.0,31.0,-156.7,31.3,322972.098,6256681.982,-49.069,19.876,nan,nan,nan,nan
287,28.700,-142.0,35.0,-142.0,35.7,-170.0,37.0,-170.0,37.0,-178.0,37.0,-178.0,37.0,-156.0,31.0,-156.0,31.3,322972.991,6256683.271,-50.200,19.765,nan,nan,nan,nan
288,28.800,-142.0,36.0,-142.0,36.0,-170.0,37.0,-170.0,37.0,-176.0,36.0,-177.3,36.7,-156.0,31.0,-156.0,31.0,322973.251,6256683.596,-50.257,19.787,nan,nan,nan,nan
289,28.900,-140.0,36.0,-141.3,35.7,-170.0,36.0,-170.0,36.7,-176.0,37.0,-176.7,36.7,-154.0,31.0,-155.3,31.0,322973.729,6256683.236,-49.821,19.571,nan,nan,nan,nan
290,29.000,-140.0,36.0,-140.7,36.0,-170.0,37.0,-170.0,36.7,-176.0,37.0,-176.0,36.7,-154.0,31.0,-154.7,31.0,322974.199,6256682.880,-49.822,19.411,nan,nan,nan,nan
291,29.100,-140.0,36.0,-140.0,36.0,-168.0,37.0,-169.3,36.7,-176.0,38.0,-176.0,37.3,-154.0,31.0,-154.0,31.0,322975.119,6256683.314,-50.597,19.059,nan,nan,nan,nan
292,29.200,-140.0,36.0,-140.0,36.0,-170.0,37.0,-169.3,37.0,-174.0,38.0,-175.3,37.7,-154.0,31.0,-154.0,31.0,322975.235,6256683.080,-50.758,19.264,nan,nan,nan,nan
293,29.300,-140.0,36.0,-140.0,36.0,-170.0,37.0,-169.3,37.0,-174.0,38.0,-174.7,38.0,-154.0,31.0,-154.0,31.0,322975.597,6256683.566,-51.271,19.271,nan,nan,nan,nan
294,29.400,-140.0,36.0,-140.0,36.0,-168.0,37.0,-169.3,37.0,-174.0,38.0,-174.0,38.0,-154.0,31.0,-154.0,31.0,322975.830,6256683.737,-51.417,19.347,nan,nan,nan,nan
295,29.500,-140.0,36.0,-140.0,36.0,-168.0,36.0,-168.7,36.7,-174.0,38.0,-174.0,38.0,-154.0,31.0,-154.0,31.0,322976.743,6256685.420,-52.560,19.085,nan,nan,nan,nan
296,29.600,-140.0,36.0,-140.0,36.0,-168.0,37.0,-168.0,36.7,-174.0,37.0,-174.0,37.7,-154.0,31.0,-154.0,31.0,322977.239,6256685.962,-52.900,19.103,nan,nan,nan,nan
297,29.700,-138.0,36.0,-139.3,36.0,-168.0,37.0,-168.0,36.7,-176.0,41.0,-174.7,38.7,-154.0,31.0,-154.0,31.0,322976.927,6256685.078,-52.659,18.921,nan,nan,nan,nan
298,29.800,-138.0,37.0,-138.7,36.3,-168.0,37.0,-168.0,37.0,-174.0,39.0,-174.7,39.0,-152.0,33.0,-153.3,31.7,322977.028,6256684.130,-52.941,18.899,nan,nan,nan,nan
299,29.900,-138.0,37.0,-138.0,36.7,-166.0,37.0,-167.3,37.0,-172.0,39.0,-174.0,39.7,-152.0,33.0,-152.7,32.3,322978.346,6256685.080,-54.739,18.640,nan,nan,nan,nan
300,30.000,-138.0,37.0,-138.0,37.0,-166.0,37.0,-166.7,37.0,-172.0,39.0,-172.7,39.0,-152.0,33.0,-152.0,33.0,322979.914,6256686.671,-56.504,18.651,nan,nan,nan,nan
301,30.100,-136.0,37.0,-137.3,37.0,-166.0,37.0,-166.0,37.0,-172.0,38.0,-172.0,38.7,-150.0,33.0,-151.3,33.0,322980.717,6256686.273,-56.319,18.598,nan,nan,nan,nan
302,30.200,-134.0,36.0,-136.0,36.7,-164.0,37.0,-165.3,37.0,-170.0,38.0,-171.3,38.3,-150.0,31.0,-150.7,32.3,322980.927,6256684.084,-54.227,18.589,nan,nan,nan,nan
303,30.300,-134.0,36.0,-134.7,36.3,-164.0,37.0,-164.7,37.0,-174.0,39.0,-172.0,38.3,-150.0,33.0,-150.0,32.3,322980.593,6256681.599,-52.400,18.522,nan,nan,nan,nan
304,30.400,-134.0,36.0,-134.0,36.0,-164.0,37.0,-164.0,37.0,-170.0,38.0,-171.3,38.3,-150.0,33.0,-150.0,32.3,322980.871,6256680.801,-51.801,18.722,nan,nan,nan,nan
305,30.500,-136.0,37.0,-134.7,36.3,-164.0,37.0,-164.0,37.0,-170.0,38.0,-171.3,38.3,-148.0,32.0,-149.3,32.7,322981.868,6256682.657,-53.672,18.394,nan,nan,nan,nan
306,30.600,-138.0,36.0,-136.0,36.3,-164.0,37.0,-164.0,37.0,-172.0,40.0,-170.7,38.7,-150.0,33.0,-149.3,32.7,322983.329,6256686.097,-56.485,18.187,nan,nan,nan,nan
307,30.700,-134.0,36.0,-136.0,36.3,-162.0,37.0,-163.3,37.0,-170.0,37.0,-170.7,38.3,-148.0,32.0,-148.7,32.3,322984.212,6256686.588,-56.737,17.949,nan,nan,nan,nan
308,30.800,-136.0,38.0,-136.0,36.7,-162.0,37.0,-162.7,37.0,-170.0,38.0,-170.7,38.3,-148.0,32.0,-148.7,32.3,322985.017,6256687.627,-57.799,17.852,nan,nan,nan,nan
309,30.900,-136.0,38.0,-135.3,37.3,-162.0,37.0,-162.0,37.0,-168.0,37.0,-169.3,37.3,-148.0,32.0,-148.0,32.0,322986.171,6256687.588,-57.760,17.815,nan,nan,nan,nan
310,31.000,-136.0,37.0,-136.0,37.7,-162.0,36.0,-162.0,36.7,-168.0,37.0,-168.7,37.3,-148.0,32.0,-148.0,32.0,322987.738,6256690.835,-60.272,17.441,nan,nan,nan,nan
311,31.100,-134.0,36.0,-135.3,37.0,-162.0,37.0,-162.0,36.7,-168.0,37.0,-168.0,37.0,-144.0,33.0,-146.7,32.3,322987.747,6256688.624,-58.657,17.474,nan,nan,nan,nan
312,31.200,-134.0,38.0,-134.7,37.0,-162.0,37.0,-162.0,36.7,-168.0,37.0,-168.0,37.0,-148.0,32.0,-146.7,32.3,322987.188,6256687.151,-57.541,17.565,nan,nan,nan,nan
313,31.300,-136.0,37.0,-134.7,37.0,-162.0,37.0,-162.0,37.0,-166.0,38.0,-167.3,37.3,-148.0,32.0,-146.7,32.3,322987.513,6256687.328,-58.094,17.726,nan,nan,nan,nan
314,31.400,-134.0,36.0,-134.7,37.0,-162.0,37.0,-162.0,37.0,-166.0,38.0,-166.7,37.7,-148.0,32.0,-148.0,32.0,322987.395,6256688.022,-58.359,18.068,nan,nan,nan,nan
315,31.500,-134.0,38.0,-134.7,37.0,-162.0,37.0,-162.0,37.0,-166.0,37.0,-166.0,37.7,-144.0,31.0,-146.7,31.7,322988.664,6256688.703,-59.018,17.564,nan,nan,nan,nan
316,31.600,-132.0,38.0,-133.3,37.3,-162.0,37.0,-162.0,37.0,-166.0,38.0,-166.0,37.7,-148.0,32.0,-146.7,31.7,322987.652,6256686.082,-57.174,17.659,nan,nan,nan,nan
317,31.700,-136.0,37.0,-134.0,37.7,-162.0,37.0,-162.0,37.0,-166.0,38.0,-166.0,37.7,-146.0,32.0,-146.0,31.7,322988.775,6256687.934,-58.899,17.256,nan,nan,nan,nan
318,31.800,-132.0,34.0,-133.3,36.3,-160.0,38.0,-161.3,37.3,-170.0,40.0,-167.3,38.7,-146.0,33.0,-146.7,32.3,322987.167,6256685.075,-57.010,17.915,nan,nan,nan,nan
319,31.900,-130.0,36.0,-132.7,35.7,-162.0,37.0,-161.3,37.3,-166.0,38.0,-167.3,38.7,-148.0,32.0,-146.7,32.3,322986.176,6256682.796,-54.932,18.178,nan,nan,nan,nan
320,32.000,-134.0,36.0,-132.0,35.3,-162.0,37.0,-161.3,37.3,-164.0,39.0,-166.7,39.0,-148.0,32.0,-147.3,32.3,322985.518,6256681.467,-53.818,18.535,nan,nan,nan,nan
321,32.100,-134.0,36.0,-132.7,36.0,-160.0,36.0,-161.3,36.7,-166.0,37.0,-165.3,38.0,-148.0,32.0,-148.0,32.0,322986.969,6256684.669,-55.548,18.384,nan,nan,nan,nan
322,32.200,-134.0,36.0,-134.0,36.0,-160.0,37.0,-160.7,36.7,-166.0,37.0,-165.3,37.7,-144.0,33.0,-146.7,32.3,322989.716,6256688.621,-59.053,17.875,nan,nan,nan,nan
323,32.300,-134.0,37.0,-134.0,36.3,-158.0,36.0,-159.3,36.3,-164.0,37.0,-165.3,37.0,-144.0,33.0,-145.3,32.7,322992.045,6256690.417,-60.855,17.405,nan,nan,nan,nan
324,32.400,-134.0,36.0,-134.0,36.3,-158.0,38.0,-158.7,37.0,-164.0,37.0,-164.7,37.0,-146.0,33.0,-144.7,33.0,322992.700,6256689.859,-61.386,17.789,nan,nan,nan,nan
325,32.500,-132.0,38.0,-133.3,37.0,-160.0,36.0,-158.7,36.7,-164.0,38.0,-164.0,37.3,-142.0,33.0,-144.0,33.0,322994.182,6256691.118,-62.981,17.145,nan,nan,nan,nan
326,32.600,-130.0,38.0,-132.0,37.3,-158.0,37.0,-158.7,37.0,-164.0,38.0,-164.0,37.7,-142.0,33.0,-143.3,33.0,322993.168,6256687.954,-61.200,17.141,nan,nan,nan,nan
327,32.700,-130.0,38.0,-130.7,38.0,-158.0,38.0,-158.7,37.0,-164.0,39.0,-164.0,38.3,-144.0,33.0,-142.7,33.0,322993.074,6256686.483,-60.897,16.711,nan,nan,nan,nan
328,32.800,-132.0,37.0,-130.7,37.7,-158.0,37.0,-158.0,37.3,-164.0,39.0,-164.0,38.7,-142.0,33.0,-142.7,33.0,322993.490,6256686.481,-61.246,16.929,nan,nan,nan,nan
329,32.900,-130.0,36.0,-130.7,37.0,-158.0,38.0,-158.0,37.7,-164.0,37.0,-164.0,38.3,-142.0,32.0,-142.7,32.7,322992.431,6256684.624,-59.193,17.363,nan,nan,nan,nan
330,33.000,-130.0,36.0,-130.7,36.3,-158.0,38.0,-158.0,37.7,-164.0,37.0,-164.0,37.7,-142.0,32.0,-142.0,32.3,322991.742,6256682.857,-57.045,17.482,nan,nan,nan,nan
331,33.100,-130.0,36.0,-130.0,36.0,-158.0,37.0,-158.0,37.7,-162.0,37.0,-163.3,37.0,-140.0,32.0,-141.3,32.0,322991.186,6256680.733,-54.916,17.590,nan,nan,nan,nan
332,33.200,-130.0,36.0,-130.0,36.0,-156.0,37.0,-157.3,37.3,-162.0,37.0,-162.7,37.0,-140.0,32.0,-140.7,32.0,322993.039,6256682.311,-56.362,17.235,nan,nan,nan,nan
333,33.300,-128.0,35.0,-129.3,35.7,-158.0,38.0,-157.3,37.3,-162.0,37.0,-162.0,37.0,-140.0,32.0,-140.0,32.0,322992.929,6256680.923,-55.357,17.239,nan,nan,nan,nan
334,33.400,-130.0,36.0,-129.3,35.7,-158.0,38.0,-157.3,37.7,-162.0,37.0,-162.0,37.0,-140.0,32.0,-140.0,32.0,322992.463,6256680.161,-54.916,17.464,nan,nan,nan,nan
335,33.500,-128.0,37.0,-128.7,36.0,-156.0,37.0,-157.3,37.7,-162.0,37.0,-162.0,37.0,-140.0,31.0,-140.0,31.7,322992.209,6256679.465,-54.344,17.341,nan,nan,nan,nan
336,33.600,-126.0,36.0,-128.0,36.3,-156.0,37.0,-156.7,37.3,-162.0,37.0,-162.0,37.0,-140.0,32.0,-140.0,31.7,322993.004,6256679.932,-54.874,17.107,nan,nan,nan,nan
337,33.700,-126.0,36.0,-126.7,36.3,-156.0,37.0,-156.0,37.0,-162.0,37.0,-162.0,37.0,-136.0,32.0,-138.7,31.7,322993.335,6256678.275,-53.875,16.717,nan,nan,nan,nan
338,33.800,-124.0,36.0,-125.3,36.0,-156.0,36.0,-156.0,36.7,-162.0,37.0,-162.0,37.0,-136.0,32.0,-137.3,32.0,322992.680,6256675.740,-52.072,16.516,nan,nan,nan,nan
339,33.900,-124.0,36.0,-124.7,36.0,-154.0,38.0,-155.3,37.0,-160.0,36.0,-161.3,36.7,-136.0,32.0,-136.0,32.0,322992.845,6256673.947,-51.183,16.662,nan,nan,nan,nan
340,34.000,-124.0,36.0,-124.0,36.0,-154.0,37.0,-154.7,37.0,-160.0,37.0,-160.7,36.7,-136.0,32.0,-136.0,32.0,322993.492,6256673.869,-51.387,16.731,nan,nan,nan,nan
341,34.100,-124.0,36.0,-124.0,36.0,-154.0,38.0,-154.0,37.7,-160.0,37.0,-160.0,36.7,-136.0,32.0,-136.0,32.0,322993.794,6256673.507,-51.641,17.183,nan,nan,nan,nan
342,34.200,-122.0,35.0,-123.3,35.7,-154.0,37.0,-154.0,37.3,-162.0,37.0,-160.7,37.0,-136.0,32.0,-136.0,32.0,322993.308,6256672.821,-50.876,16.995,nan,nan,nan,nan
343,34.300,-122.0,35.0,-122.7,35.3,-152.0,36.0,-153.3,37.0,-160.0,37.0,-160.7,37.0,-138.0,33.0,-136.7,32.3,322993.297,6256672.614,-50.613,17.200,nan,nan,nan,nan
344,34.400,-122.0,35.0,-122.0,35.0,-152.0,37.0,-152.7,36.7,-162.0,37.0,-161.3,37.0,-134.0,33.0,-136.0,32.7,322992.992,6256671.288,-49.643,17.176,nan,nan,nan,nan
345,34.500,-122.0,35.0,-122.0,35.0,-154.0,38.0,-152.7,37.0,-160.0,36.0,-160.7,36.7,-136.0,32.0,-136.0,32.7,322992.857,6256670.870,-49.401,17.446,nan,nan,nan,nan
346,34.600,-120.0,35.0,-121.3,35.0,-152.0,37.0,-152.7,37.3,-158.0,37.0,-160.0,36.7,-136.0,32.0,-135.3,32.3,322992.781,6256669.789,-48.765,17.428,nan,nan,nan,nan
347,34.700,-120.0,35.0,-120.7,35.0,-152.0,37.0,-152.7,37.3,-160.0,36.0,-159.3,36.3,-132.0,32.0,-134.7,32.0,322992.762,6256668.849,-47.951,17.319,nan,nan,nan,nan
348,34.800,-120.0,35.0,-120.0,35.0,-152.0,37.0,-152.0,37.0,-158.0,37.0,-158.7,36.7,-132.0,32.0,-133.3,32.0,322994.157,6256668.858,-48.518,16.906,nan,nan,nan,nan
349,34.900,-120.0,35.0,-120.0,35.0,-152.0,38.0,-152.0,37.3,-158.0,37.0,-158.7,36.7,-132.0,32.0,-132.0,32.0,322993.832,6256667.539,-47.862,16.926,nan,nan,nan,nan
350,35.000,-118.0,36.0,-119.3,35.3,-150.0,38.0,-151.3,37.7,-158.0,37.0,-158.0,37.0,-132.0,32.0,-132.0,32.0,322994.537,6256667.530,-48.565,17.017,nan,nan,nan,nan
351,35.100,-118.0,35.0,-118.7,35.3,-150.0,38.0,-150.7,38.0,-158.0,37.0,-158.0,37.0,-132.0,32.0,-132.0,32.0,322994.217,6256666.490,-48.017,17.293,nan,nan,nan,nan
352,35.200,-118.0,36.0,-118.0,35.7,-150.0,38.0,-150.0,38.0,-158.0,37.0,-158.0,37.0,-132.0,32.0,-132.0,32.0,322994.446,6256666.166,-48.064,17.317,nan,nan,nan,nan
353,35.300,-116.0,34.0,-117.3,35.0,-150.0,37.0,-150.0,37.7,-156.0,36.0,-157.3,36.7,-132.0,32.0,-132.0,32.0,322994.216,6256665.486,-47.073,17.357,nan,nan,nan,nan
354,35.400,-116.0,36.0,-116.7,35.3,-148.0,38.0,-149.3,37.7,-156.0,36.0,-156.7,36.3,-132.0,32.0,-132.0,32.0,322994.594,6256665.167,-47.076,17.464,nan,nan,nan,nan
355,35.500,-116.0,34.0,-116.0,34.7,-150.0,37.0,-149.3,37.3,-156.0,36.0,-156.0,36.0,-132.0,32.0,-132.0,32.0,322994.306,6256664.440,-46.052,17.505,nan,nan,nan,nan
356,35.600,-116.0,34.0,-116.0,34.7,-150.0,37.0,-149.3,37.3,-154.0,37.0,-155.3,36.3,-130.0,31.0,-131.3,31.7,322995.328,6256664.958,-46.719,17.199,nan,nan,nan,nan
357,35.700,-116.0,36.0,-116.0,34.7,-150.0,37.0,-150.0,37.0,-156.0,37.0,-155.3,36.7,-132.0,32.0,-131.3,31.7,322995.499,6256665.550,-47.066,16.854,nan,nan,nan,nan
358,35.800,-116.0,34.0,-116.0,34.7,-148.0,37.0,-149.3,37.0,-156.0,36.0,-155.3,36.7,-130.0,33.0,-130.7,32.0,322995.959,6256665.284,-47.326,16.945,nan,nan,nan,nan
359,35.900,-116.0,36.0,-116.0,35.3,-148.0,37.0,-148.7,37.0,-156.0,36.0,-156.0,36.3,-130.0,33.0,-130.7,32.7,322995.727,6256664.929,-47.538,17.228,nan,nan,nan,nan
360,36.000,-116.0,34.0,-116.0,34.7,-150.0,37.0,-148.7,37.0,-152.0,36.0,-154.7,36.0,-130.0,31.0,-130.0,32.3,322996.235,6256664.657,-47.090,17.217,nan,nan,nan,nan
361,36.100,-116.0,34.0,-116.0,34.7,-146.0,37.0,-148.0,37.0,-154.0,35.0,-154.0,35.7,-130.0,32.0,-130.0,32.0,322997.075,6256665.000,-47.333,17.261,nan,nan,nan,nan
362,36.200,-116.0,34.0,-116.0,34.0,-148.0,36.0,-148.0,36.7,-154.0,35.0,-153.3,35.3,-130.0,32.0,-130.0,31.7,322997.417,6256665.164,-46.853,17.173,nan,nan,nan,nan
363,36.300,-116.0,34.0,-116.0,34.0,-146.0,37.0,-146.7,36.7,-154.0,35.0,-154.0,35.0,-130.0,32.0,-130.0,32.0,322997.228,6256664.427,-46.442,17.603,nan,nan,nan,nan
364,36.400,-116.0,34.0,-116.0,34.0,-144.0,37.0,-146.0,36.7,-154.0,35.0,-154.0,35.0,-130.0,33.0,-130.0,32.3,322997.400,6256664.257,-46.602,17.839,nan,nan,nan,nan
365,36.500,-116.0,34.0,-116.0,34.0,-144.0,37.0,-144.7,37.0,-154.0,35.0,-154.0,35.0,-128.0,32.0,-129.3,32.3,322997.611,6256663.322,-46.371,18.185,nan,nan,nan,nan
366,36.600,-114.0,35.0,-115.3,34.3,-146.0,37.0,-144.7,37.0,-154.0,34.0,-154.0,34.7,-128.0,32.0,-128.7,32.3,322997.041,6256662.151,-45.572,18.125,nan,nan,nan,nan
367,36.700,-114.0,35.0,-114.7,34.7,-144.0,37.0,-144.7,37.0,-154.0,35.0,-154.0,34.7,-128.0,31.0,-128.0,31.7,322997.190,6256661.682,-45.197,17.767,nan,nan,nan,nan
368,36.800,-114.0,35.0,-114.0,35.0,-144.0,38.0,-144.7,37.3,-152.0,36.0,-153.3,35.0,-126.0,32.0,-127.3,31.7,322997.457,6256661.176,-45.488,17.692,nan,nan,nan,nan
369,36.900,-112.0,35.0,-113.3,35.0,-144.0,37.0,-144.0,37.3,-152.0,36.0,-152.7,35.7,-128.0,32.0,-127.3,31.7,322998.668,6256661.634,-46.499,17.611,nan,nan,nan,nan
370,37.000,-112.0,35.0,-112.7,35.0,-144.0,37.0,-144.0,37.3,-152.0,36.0,-152.0,36.0,-128.0,31.0,-127.3,31.7,322999.174,6256661.741,-46.920,17.487,nan,nan,nan,nan
371,37.100,-114.0,34.0,-112.7,34.7,-144.0,37.0,-144.0,37.0,-152.0,35.0,-152.0,35.7,-126.0,32.0,-127.3,31.7,322999.048,6256661.634,-46.411,17.467,nan,nan,nan,nan
372,37.200,-114.0,34.0,-113.3,34.3,-144.0,37.0,-144.0,37.0,-148.0,36.0,-150.7,35.7,-126.0,32.0,-126.7,31.7,323000.586,6256662.581,-47.486,17.394,nan,nan,nan,nan
373,37.300,-114.0,34.0,-114.0,34.0,-144.0,37.0,-144.0,37.0,-148.0,36.0,-149.3,35.7,-124.0,31.0,-125.3,31.7,323001.972,6256662.967,-48.229,17.304,nan,nan,nan,nan
374,37.400,-114.0,34.0,-114.0,34.0,-144.0,37.0,-144.0,37.0,-148.0,36.0,-148.0,36.0,-124.0,31.0,-124.7,31.3,323003.750,6256663.840,-49.447,16.986,nan,nan,nan,nan
375,37.500,-114.0,34.0,-114.0,34.0,-142.0,36.0,-143.3,36.7,-150.0,35.0,-148.7,35.7,-126.0,32.0,-124.7,31.3,323003.627,6256663.589,-48.962,17.063,nan,nan,nan,nan
376,37.600,-112.0,35.0,-113.3,34.3,-142.0,37.0,-142.7,36.7,-148.0,36.0,-148.7,35.7,-124.0,31.0,-124.7,31.3,323003.798,6256663.184,-48.986,17.112,nan,nan,nan,nan
377,37.700,-106.0,33.0,-110.7,34.0,-142.0,36.0,-142.0,36.3,-148.0,36.0,-148.7,35.7,-124.0,31.0,-124.7,31.3,323002.298,6256660.622,-46.803,17.117,nan,nan,nan,nan
378,37.800,-112.0,35.0,-110.0,34.3,-144.0,35.0,-142.7,36.0,-150.0,35.0,-148.7,35.7,-124.0,31.0,-124.0,31.0,323002.022,6256660.159,-46.276,16.610,nan,nan,nan,nan
379,37.900,-112.0,35.0,-110.0,34.3,-142.0,36.0,-142.7,35.7,-146.0,34.0,-148.0,35.0,-124.0,31.0,-124.0,31.0,323002.355,6256660.339,-46.147,16.582,nan,nan,nan,nan
380,38.000,-110.0,34.0,-111.3,34.7,-140.0,34.0,-142.0,35.0,-148.0,35.0,-148.0,34.7,-124.0,31.0,-124.0,31.0,323004.476,6256662.372,-47.728,16.432,nan,nan,nan,nan
381,38.100,-114.0,34.0,-112.0,34.3,-142.0,37.0,-141.3,35.7,-146.0,34.0,-146.7,34.3,-124.0,33.0,-124.0,31.7,323005.182,6256662.489,-48.588,17.197,nan,nan,nan,nan
382,38.200,-112.0,34.0,-112.0,34.0,-140.0,37.0,-140.7,36.0,-148.0,35.0,-147.3,34.7,-124.0,33.0,-124.0,32.3,323003.993,6256661.258,-47.955,17.781,nan,nan,nan,nan
383,38.300,-114.0,34.0,-113.3,34.0,-140.0,35.0,-140.7,36.3,-146.0,35.0,-146.7,34.7,-122.0,32.0,-123.3,32.7,323004.871,6256661.917,-49.037,18.038,nan,nan,nan,nan
384,38.400,-110.0,34.0,-112.0,34.0,-142.0,36.0,-140.7,36.0,-146.0,34.0,-146.7,34.7,-124.0,31.0,-123.3,32.0,323004.869,6256661.452,-48.305,17.576,nan,nan,nan,nan
385,38.500,-108.0,35.0,-110.7,34.3,-144.0,34.0,-142.0,35.0,-146.0,34.0,-146.0,34.3,-122.0,31.0,-122.7,31.3,323004.929,6256661.278,-47.469,16.524,nan,nan,nan,nan
386,38.600,-110.0,34.0,-109.3,34.3,-140.0,37.0,-142.0,35.7,-146.0,34.0,-146.0,34.0,-122.0,31.0,-122.7,31.0,323002.787,6256658.972,-45.470,16.792,nan,nan,nan,nan
387,38.700,-112.0,34.0,-110.0,34.3,-140.0,34.0,-141.3,35.0,-144.0,35.0,-145.3,34.3,-124.0,31.0,-122.7,31.0,323005.830,6256661.291,-47.728,16.458,nan,nan,nan,nan
